Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        1   #<Module:0x55b7b18>#protect_against_forgery?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags
   NaN      0.000     0.000     0.000     0.000        1   Symbol#to_sym
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#content_tag_string
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#content_tag
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#javascript_path
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper#javascript_include_tag
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::Helper#javascript_include_tag
   NaN      0.000     0.000     0.000     0.000        3   String#concat
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::SafeBuffer#html_escape_interpolated_argument
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::SafeBuffer#concat
   NaN      0.000     0.000     0.000     0.000        4   ActionView::OutputBuffer#<<
   NaN      0.000     0.000     0.000     0.000        7   String#html_safe
   NaN      0.000     0.000     0.000     0.000        2   Array#*
   NaN      0.000     0.000     0.000     0.000        2   TrueClass#to_s
   NaN      0.000     0.000     0.000     0.000        7   Object#html_safe?
   NaN      0.000     0.000     0.000     0.000        7   ERB::Util#unwrapped_html_escape
   NaN      0.000     0.000     0.000     0.000        6   ActionView::Helpers::TagHelper#tag_option
   NaN      0.000     0.000     0.000     0.000        2   Hash#blank?
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::TagHelper#tag_options
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#tag
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x5dcb4a8>#asset_host
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_host
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x5dcb4a8>#relative_url_root
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_path
   NaN      0.000     0.000     0.000     0.000       16   Enumerable#find
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::HTTPUtils#find_q_matches
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::HTTPUtils#find_best_q_match
   NaN      0.000     0.000     0.000     0.000       32   Sprockets::CachedEnvironment#stat
   NaN      0.000     0.000     0.000     0.000       32   Sprockets::PathUtils#directory?
   NaN      0.000     0.000     0.000     0.000       16   String#index
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::Resolve#resolve_alternates
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::Bower#resolve_alternates
   NaN      0.000     0.000     0.000     0.000       32   Set#add
   NaN      0.000     0.000     0.000     0.000       32   Enumerable#each_entry
   NaN      0.000     0.000     0.000     0.000       32   Set#do_with_enum
   NaN      0.000     0.000     0.000     0.000       80   Set#merge
   NaN      0.000     0.000     0.000     0.000       32   URI::RFC2396_Parser#escape
   NaN      0.000     0.000     0.000     0.000       32   Sprockets::URIUtils#join_file_uri
   NaN      0.000     0.000     0.000     0.000       32   Sprockets::URIUtils#build_file_digest_uri
   NaN      0.000     0.000     0.000     0.000       32   Sprockets::PathDependencyUtils#file_digest_dependency_set
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::CachedEnvironment#entries
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::Resolve#dirname_matches
   NaN      0.000     0.000     0.000     0.000       16   <Class::File>#dirname
   NaN      0.000     0.000     0.000     0.000       16   Sprockets::Resolve#path_matches
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve_under_paths
   NaN      0.000     0.000     0.000     0.000       52   Set#initialize
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Transformers#expand_transform_accepts
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#parse_accept_options
   NaN      0.000     0.000     0.000     0.000       48   String#prepend
   NaN      0.000     0.000     0.000     0.000       36   Array#reverse_each
   NaN      0.000     0.000     0.000     0.000       36   String#scan
   NaN      0.000     0.000     0.000     0.000       36   Sprockets::PathUtils#path_extnames
   NaN      0.000     0.000     0.000     0.000       36   Sprockets::PathUtils#match_path_extname
   NaN      0.000     0.000     0.000     0.000       36   Sprockets::Mime#extname_map
   NaN      0.000     0.000     0.000     0.000       36   Sprockets::Resolve#parse_path_extnames
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve_logical_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::PathUtils#relative_path?
   NaN      0.000     0.000     0.000     0.000        2   String#rindex
   NaN      0.000     0.000     0.000     0.000        4   Regexp#=~
   NaN      0.000     0.000     0.000     0.000       42   <Class::File>#basename
   NaN      0.000     0.000     0.000     0.000        4   Pathname#chop_basename
   NaN      0.000     0.000     0.000     0.000        2   Pathname#relative?
   NaN      0.000     0.000     0.000     0.000        2   Pathname#absolute?
   NaN      0.000     0.000     0.000     0.000        2   Pathname#initialize
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::PathUtils#absolute_path?
   NaN      0.000     0.000     0.000     0.000       34   String#start_with?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::URIUtils#valid_asset_uri?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Resolve#resolve
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#resolve_with_compat
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#find_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Base#[]
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#find_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#digest_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#asset_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Manifest#assets
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Manifest#digest_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::HelperAssetResolvers::Manifest#asset_path
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionView::Base>#digest_assets
   NaN      0.000     0.000     0.000     0.000        4   ActionView::Base#digest_assets
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#precompiled_asset_checker
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#precompiled_asset_checker
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::CachedEnvironment#cached
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_environment
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#assets_environment
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::HelperAssetResolvers::Environment#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_manifest
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#assets_manifest
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::HelperAssetResolvers::Manifest#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Module::Sprockets::Rails::HelperAssetResolvers>#[]
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#resolve_assets_with
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Base#resolve_assets_with
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#asset_resolver_strategies
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#resolve_asset
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#resolve_asset_path
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#compute_asset_path
   NaN      0.000     0.000     0.000     0.000        2   <Class::File>#extname
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#compute_asset_extname
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetUrlHelper#asset_path
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetUrlHelper#stylesheet_path
   NaN      0.000     0.000     0.000     0.000        3   Array#uniq
   NaN      0.000     0.000     0.000     0.000        2   Hash#symbolize_keys
   NaN      0.000     0.000     0.000     0.000        2   Hash#extract!
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper#stylesheet_link_tag
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#convert_value_to_parameters
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#convert_hashes_to_parameters
   NaN      0.000     0.000     0.000     0.000        2   ActionController::Parameters#[]
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Parameters>#permit_all_parameters
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Parameters#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionController::StrongParameters#params
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Helpers::ControllerHelper#params
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionView::Base>#debug_assets
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Base#debug_assets
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#request_debug_assets?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#secure_subresource_integrity_context?
   NaN      0.000     0.000     0.000     0.000        2   Sprockets::Rails::Helper#compute_integrity?
   NaN      0.000     0.000     0.000     0.000        1   Sprockets::Rails::Helper#stylesheet_link_tag
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_layouts_application_html_erb___129242505_31394472
   NaN      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#set
   NaN      0.000     0.000     0.000     0.000        1   Float#to_default_s
   NaN      0.000     0.000     0.000     0.000        1   Float#to_s
   NaN      0.000     0.000     0.000     0.000        2   Float#round
   NaN      0.000     0.000     0.000     0.000        2   Float#/
   NaN      0.000     0.000     0.000     0.000        2   Float#quo
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LogSubscriber#rails_root
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LogSubscriber#from_rails_root
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LogSubscriber#render_template
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Notifications::Fanout::Subscribers::Timed#finish
   NaN      0.000     0.000     0.000     0.000        7   ActiveSupport::SafeBuffer#to_s
   NaN      0.000     0.000     0.000     0.000        6   String#original_concat
   NaN      0.000     0.000     0.000     0.000       12   ActiveSupport::SafeBuffer#html_safe?
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::SafeBuffer#safe_concat
   NaN      0.000     0.000     0.000     0.000        2   String#encode!
   NaN      0.000     0.000     0.000     0.000       10   String#initialize
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::SafeBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionView::OutputBuffer#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::CompiledTemplates#_app_views_home_index_html_erb___341985598_31352064
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Template#method_name
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Template#compile!
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Template#instrument
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Template#render
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Notifications::Fanout::Subscribers::Timed#start
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionView::Base>#logger
   NaN      0.000     0.000     0.000     0.000        4   ActionView::LogSubscriber#logger
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#instrument
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_layout
   NaN      0.000     0.000     0.000     0.000        1   ApplicationController#_layout
   NaN      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find_all
   NaN      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_conditional_layout?
   NaN      0.000     0.000     0.000     0.000        1   HomeController#_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#action_has_layout?
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_default_layout
   NaN      0.000     0.000     0.000     0.000        2  *ActionView::TemplateRenderer#resolve_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#find_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_with_layout
   NaN      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#render_template
   NaN      0.000     0.000     0.000     0.000        1   Array#|
   NaN      0.000     0.000     0.000     0.000        3   ActionView::LookupContext::Accessors#formats
   NaN      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#prepend_formats
   NaN      0.000     0.000     0.000     0.000        3   <Class::ActionView::Resolver>#caching
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver::Cache#cache
   NaN      0.000     0.000     0.000     0.000        3   Array#sort!
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver#cached
   NaN      0.000     0.000     0.000     0.000        3   ActionView::Resolver#find_all
   NaN      0.000     0.000     0.000     0.000        3   ActionView::PathSet#_find_all
   NaN      0.000     0.000     0.000     0.000        3   ActionView::PathSet#find_all
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#find
   NaN      0.000     0.000     0.000     0.000        7   Array#eql?
   NaN      0.000     0.000     0.000     0.000        1   Hash#eql?
   NaN      0.000     0.000     0.000     0.000        7   Array#hash
   NaN      0.000     0.000     0.000     0.000        1   Hash#hash
   NaN      0.000     0.000     0.000     0.000        1   Mime::Mimes#symbols
