Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::ConnectionAdapters::AbstractAdapter#prefetch_primary_key?
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::ModelSchema::ClassMethods#table_name
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Delegation#connection
   NaN      0.000     0.000     0.000     0.000    12000   #<Class:0x3167028>#name
   NaN      0.000     0.000     0.000     0.000     1000   Enumerable#find
   NaN      0.000     0.000     0.000     0.000     6000   ActiveRecord::Delegation#primary_key
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Relation#insert
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Relation#initialize
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Delegation::DelegateCache#relation_delegate_class
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Delegation::ClassMethods#relation_class_for
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Delegation::ClassMethods#create
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Core::ClassMethods#relation
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Scoping::Default::ClassMethods#unscoped
   NaN      0.000     0.000     0.000     0.000     8000   String#hash
   NaN      0.000     0.000     0.000     0.000     4000   Arel::Table#hash
   NaN      0.000     0.000     0.000     0.000     4000   Struct#hash
   NaN      0.000     0.000     0.000     0.000     4000   ActiveRecord::AttributeMethods#typecasted_attribute_value
   NaN      0.000     0.000     0.000     0.000     5000   <Class::#<Class:0x3167028>>#new
   NaN      0.000     0.000     0.000     0.000     5000   Arel::Table#[]
   NaN      0.000     0.000     0.000     0.000     3000   ActiveRecord::Core::ClassMethods#arel_table
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::AttributeMethods#arel_attributes_with_values
   NaN      0.000     0.000     0.000     0.000    13000   ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods#primary_key
   NaN      0.000     0.000     0.000     0.000     4000   ActiveRecord::AttributeMethods#pk_attribute?
   NaN      0.000     0.000     0.000     0.000     1000   Array#reject
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::AttributeMethods#attributes_for_create
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::AttributeMethods#arel_attributes_with_values_for_create
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Persistence#_create_record
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::CounterCache#_create_record
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Locking::Optimistic::ClassMethods#locking_column
   NaN      0.000     0.000     0.000     0.000     1000   <Class::ActiveRecord::Base>#lock_optimistically
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Locking::Optimistic::ClassMethods#locking_enabled?
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Locking::Optimistic#locking_enabled?
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Locking::Optimistic#_create_record
   NaN      0.000     0.000     0.000     0.000     1000   Array#&
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Attributes::ClassMethods#persistable_attribute_names
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Base#persistable_attribute_names
   NaN      0.000     0.000     0.000     0.000     5000   Hash#keys
   NaN      0.000     0.000     0.000     0.000     2000   Kernel#freeze
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::HashWithIndifferentAccess#default
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::HashWithIndifferentAccess#set_defaults
   NaN      0.000     0.000     0.000     0.000     4000   Hash#update
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::HashWithIndifferentAccess#dup
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::HashWithIndifferentAccess#merge
   NaN      0.000     0.000     0.000     0.000     2000   Hash#reverse_merge
   NaN      0.000     0.000     0.000     0.000     4000   Hash#default_proc
   NaN      0.000     0.000     0.000     0.000     4000   Hash#default=
   NaN      0.000     0.000     0.000     0.000     4000   Hash#default
   NaN      0.000     0.000     0.000     0.000     4000   Kernel#tap
   NaN      0.000     0.000     0.000     0.000     2000   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::HashWithIndifferentAccess#reverse_merge
   NaN      0.000     0.000     0.000     0.000     2000   Enumerable#each_with_object
   NaN      0.000     0.000     0.000     0.000     4000   ActiveRecord::Type::String#changed_in_place?
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::ClassMethods#attribute_names
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::Dirty#changed_in_place
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::Dirty#attributes_changed_in_place
   NaN      0.000     0.000     0.000     0.000     8000   ActiveRecord::AttributeMethods::Dirty#changed_attributes
   NaN      0.000     0.000     0.000     0.000     2000   ActiveModel::Dirty#changed
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::AttributeMethods::Dirty#keys_for_partial_write
   NaN      0.000     0.000     0.000     0.000     1000   <Class::ActiveRecord::Base>#partial_writes
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Base#partial_writes
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Base#partial_writes?
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::AttributeMethods::Dirty#_create_record
   NaN      0.000     0.000     0.000     0.000     1000   <Class::ActiveRecord::Base>#_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Base#_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Base#_run_create_callbacks
   NaN      0.000     0.000     0.000     0.000     1000   ActiveRecord::Callbacks#_create_record
   NaN      0.000     0.000     0.000     0.000     2000   #<Class:0x609b868>#changed?
   NaN      0.000     0.000     0.000     0.000     6000   ActiveSupport::TimeWithZone#utc
   NaN      0.000     0.000     0.000     0.000    16000   Symbol#to_sym
   NaN      0.000     0.000     0.000     0.000    14000   ActiveSupport::TimeWithZone#respond_to?
   NaN      0.000     0.000     0.000     0.000     6000   ActiveRecord::Type::DateTime#type_cast_for_database
   NaN      0.000     0.000     0.000     0.000     6000   #<Class:0x609b868>#type_cast_for_database
   NaN      0.000     0.000     0.000     0.000     2000   ActiveSupport::TimeWithZone#initialize
   NaN      0.000     0.000     0.000     0.000     8000   Time#utc?
   NaN      0.000     0.000     0.000     0.000     2000   DateAndTime::Zones#time_with_zone
   NaN      0.000     0.000     0.000     0.000     2000   <Class::Time>#find_zone!
   NaN      0.000     0.000     0.000     0.000     2000   DateAndTime::Zones#in_time_zone
   NaN      0.000     0.000     0.000     0.000     2000   <Class::Time>#zone
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::TimeZoneConversion::TimeZoneConverter#type_cast_from_user
   NaN      0.000     0.000     0.000     0.000     9000   ActiveRecord::Type::Value#changed_in_place?
   NaN      0.000     0.000     0.000     0.000     6000   #<Class:0x609b868>#changed_in_place?
   NaN      0.000     0.000     0.000     0.000    12000   String#intern
   NaN      0.000     0.000     0.000     0.000    12000   Object#acts_like?
   NaN      0.000     0.000     0.000     0.000     4000   Module#const_get
   NaN      0.000     0.000     0.000     0.000     4000   <Class::Delegator>#const_missing
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::TimeZoneConversion::TimeZoneConverter#convert_time_to_time_zone
   NaN      0.000     0.000     0.000     0.000    16000   #<Class:0x609b868>#__getobj__
   NaN      0.000     0.000     0.000     0.000     2000   #<Class:0x609b868>#type_cast_from_database
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods::TimeZoneConversion::TimeZoneConverter#type_cast_from_database
   NaN      0.000     0.000     0.000     0.000     2000   ActiveRecord::AttributeMethods#attribute_present?
