Measure Mode: allocations
Thread ID: 20472972
Fiber ID: 20293392
Total: 2843.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.07      2.000     2.000     0.000     0.000        2   SQLite3::Statement#step
  0.07      2.000     2.000     0.000     0.000        2   String#strip
  0.07      2.000     2.000     0.000     0.000        1   ActionController::RequestForgeryProtection#non_xhr_javascript_response?
  0.07   1838.000     2.000     0.000  1836.000        1   AbstractController::Rendering#render
  0.07     32.000     2.000     0.000    30.000        2   ActionDispatch::Request#cookie_jar
  0.07      2.000     2.000     0.000     0.000        1   Enumerable#flat_map
  0.07      2.000     2.000     0.000     0.000        2   Array#*
  0.07      2.000     2.000     0.000     0.000        2   TrueClass#to_s
  0.07      7.000     2.000     0.000     5.000        1   Enumerable#all?
  0.07      2.000     2.000     0.000     0.000        2   Rack::Request#session
  0.07      2.000     2.000     0.000     0.000        2   Rack::Request#path
  0.07      3.000     2.000     0.000     1.000        1   Digest::Instance#hexdigest
  0.07     55.000     2.000     0.000    53.000        1   Turbolinks::XHRHeaders#set_xhr_redirected_to
  0.07     27.000     2.000     0.000    25.000        1   ActionView::Helpers::TagHelper#tag
  0.07     21.000     2.000     0.000    19.000        1   ActionView::LogSubscriber#render_template
  0.07   1950.000     2.000     0.000  1948.000        1   AbstractController::Callbacks#process_action
  0.07   1952.000     2.000     0.000  1950.000        1   ActionController::Rescue#process_action
  0.07      2.000     2.000     0.000     0.000        1   String#unpack
  0.07      8.000     2.000     0.000     6.000        1   ActiveSupport::Testing::TaggedLogging#before_setup
  0.07     14.000     2.000     0.000    12.000        2   Rack::Utils::HeaderHash#initialize
  0.07      3.000     2.000     0.000     1.000        1   ActionDispatch::Response::RackBody#each
  0.07      2.000     2.000     0.000     0.000        1   ActiveSupport::Inflector#underscore
  0.07      8.000     2.000     0.000     6.000        2   Sprockets::Rails::Helper#compute_integrity?
  0.07     16.000     2.000     0.000    14.000        1   Rails::Rack::Logger#started_request_message
  0.07      6.000     2.000     0.000     4.000        2   Sprockets::Rails::Helper#request_debug_assets?
  0.07      2.000     2.000     0.000     0.000        1   Regexp#initialize
  0.07     25.000     2.000     0.000    23.000        1   ActionController::LogSubscriber#process_action
  0.07      2.000     2.000     0.000     0.000        2   Hash#regular_writer
  0.07      2.000     2.000     0.000     0.000        7   ThreadSafe::NonConcurrentCacheBackend#[]=
  0.07   2368.000     2.000     0.000  2366.000        1   Rails::Rack::Logger#call
  0.07     17.000     2.000     0.000    15.000        1   Rack::Request#GET
  0.07      3.000     2.000     0.000     1.000        1   ActionController::Instrumentation::ClassMethods#log_process_action
  0.07      2.000     2.000     0.000     0.000        1   Enumerable#any?
  0.07     22.000     2.000     0.000    20.000        1   ActionDispatch::Request#GET
  0.07      2.000     2.000     0.000     0.000        3   <Class::Proc>#new
  0.07      6.000     2.000     0.000     4.000        2   ActionDispatch::Http::Parameters#normalize_encode_params
  0.07      2.000     2.000     0.000     0.000        2   Symbol#[]
  0.07      2.000     2.000     0.000     0.000        1   ActionController::Renderers#_render_to_body_with_renderer
  0.07   1338.000     2.000     0.000  1336.000        2   Sprockets::Resolve#resolve_under_paths
  0.07      4.000     2.000     0.000     2.000        1   ActionView::Layouts#initialize
  0.07     14.000     2.000     0.000    12.000        2   Sprockets::Transformers#expand_transform_accepts
  0.07      2.000     2.000     0.000     0.000        3   Array#uniq
  0.07      2.000     2.000     0.000     0.000        1   ActionController::Metal#initialize
  0.07   2776.000     2.000     0.000  2774.000        1   ActionDispatch::Integration::Runner#get
  0.07     30.000     2.000     0.000    28.000        2   Rack::Request#parse_query
  0.07     32.000     2.000     0.000    30.000        2   ActionDispatch::Request#parse_query
  0.07      6.000     2.000     0.000     4.000        1   Rack::Response#finish
  0.07      2.000     2.000     0.000     0.000        3   ActionDispatch::Response#munge_body_object
  0.07      7.000     2.000     0.000     5.000        1   Rack::Test::Session#default_env
  0.07   1392.000     2.000     0.000  1390.000        2   Sprockets::Resolve#resolve_logical_path
  0.07     14.000     2.000     0.000    12.000        6  *Rack::BodyProxy#each
  0.07      2.000     2.000     0.000     0.000        2   Thread::ConditionVariable#initialize
  0.07     32.000     2.000     0.000    30.000        7   Hash#each_pair
  0.07      4.000     2.000     0.000     2.000        2   ActionDispatch::Response::RackBody#respond_to?
  0.07     20.000     2.000     0.000    18.000        4   Pathname#chop_basename
  0.07     22.000     2.000     0.000    20.000        2   Pathname#relative?
  0.07     26.000     2.000     0.000    24.000        6  *Rack::BodyProxy#close
  0.07      2.000     2.000     0.000     0.000        2   Pathname#initialize
  0.07     33.000     2.000     0.000    31.000        2   ActionDispatch::Http::Cache::Response#cache_control_headers
  0.07     17.000     2.000     0.000    15.000        1   ActiveRecord::TestFixtures#setup_fixtures
  0.07      2.000     2.000     0.000     0.000        2   Sprockets::URIUtils#valid_asset_uri?
  0.07   1443.000     2.000     0.000  1441.000        2   Sprockets::Resolve#resolve
  0.07     28.000     2.000     0.000    26.000        1   ActionDispatch::Request#POST
  0.07   1451.000     2.000     0.000  1449.000        2   Sprockets::Base#find_asset
  0.07   2362.000     2.000     0.000  2360.000        1   ActiveSupport::TaggedLogging::Formatter#tagged
  0.07     15.000     2.000     0.000    13.000        2   URI::RFC3986_Parser#split
  0.07   1457.000     2.000     0.000  1455.000        2   Sprockets::Rails::HelperAssetResolvers::Environment#digest_path
  0.07   2364.000     2.000     0.000  2362.000        1   ActiveSupport::TaggedLogging#tagged
  0.07      2.000     2.000     0.000     0.000        2   Sprockets::Manifest#assets
  0.07   2152.000     2.000     0.000  2150.000        1   ActionController::Metal#dispatch
  0.07      2.000     2.000     0.000     0.000        1   Rack::Test::Session#initialize
  0.07      2.000     2.000     0.000     0.000        1   Rails::Rack::Logger#finish
  0.07     10.000     2.000     0.000     8.000        1   ActionController::ParamsWrapper#_wrapper_enabled?
  0.07   2127.000     2.000     0.000  2125.000        1   ActionController::ParamsWrapper#process_action
  0.07   2132.000     2.000     0.000  2130.000        1   AbstractController::Base#process
  0.07   2130.000     2.000     0.000  2128.000        1   ActiveRecord::Railties::ControllerRuntime#process_action
  0.04      1.000     1.000     0.000     0.000        1   Array#collect
  0.04      1.000     1.000     0.000     0.000        1   ActionView::I18nProxy#initialize
  0.04      1.000     1.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_variants
  0.04      1.000     1.000     0.000     0.000        1   Array#uniq!
  0.04      2.000     1.000     0.000     1.000        1   ActionView::LookupContext::Accessors#default_locale
  0.04      7.000     1.000     0.000     6.000        1   ActionView::LookupContext#initialize
  0.04      2.000     1.000     0.000     1.000        1   ActionDispatch::Http::FilterParameters#parameter_filter
  0.04      1.000     1.000     0.000     0.000        1   ActionView::ViewPaths#details_for_lookup
  0.04      1.000     1.000     0.000     0.000        1   ActionDispatch::Integration::Session#build_full_uri
  0.04      4.000     1.000     0.000     3.000        1   Rack::Response#write
  0.04      1.000     1.000     0.000     0.000        1   Rack::Test::Session#headers_for_env
  0.04      1.000     1.000     0.000     0.000        1   StringIO#read
  0.04      1.000     1.000     0.000     0.000        1   URI::Generic#to_s
  0.04      1.000     1.000     0.000     0.000        1   Rack::Test::Session#retry_with_digest_auth?
  0.04     11.000     1.000     0.000    10.000        1   URI::RFC2396_Parser#split
  0.04      1.000     1.000     0.000     0.000        2   StringIO#initialize
  0.04    749.000     1.000     0.000   748.000        1   ActionView::Helpers::AssetUrlHelper#stylesheet_path
  0.04   2622.000     1.000     0.000  2621.000        1   Rack::Test::Session#process_request
  0.04      5.000     1.000     0.000     4.000        1   Rack::Test::CookieJar#for
  0.04      1.000     1.000     0.000     0.000        1   ActiveSupport::TaggedLogging#flush
  0.04     50.000     1.000     0.000    49.000        1   <Class::ActionDispatch::TestResponse>#from_response
  0.04      1.000     1.000     0.000     0.000        1   String#delete
  0.04      1.000     1.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for
  0.04      1.000     1.000     0.000     0.000        1   Hash#values
  0.04      5.000     1.000     0.000     4.000        1   Rails::Application#build_original_fullpath
  0.04      1.000     1.000     0.000     0.000        1   String#capitalize
  0.04   2455.000     1.000     0.000  2454.000        1   ActionDispatch::Static#call
  0.04      1.000     1.000     0.000     0.000        3   <Class::ActiveSupport::Callbacks::Filters::Environment>#new
  0.04      5.000     1.000     0.000     4.000        1   Rack::Session::Abstract::ID#commit_session
  0.04      2.000     1.000     0.000     1.000        1   ActionDispatch::Http::ParameterFilter::CompiledFilter#call
  0.04      1.000     1.000     0.000     0.000       17   Hash#[]=
  0.04     12.000     1.000     0.000    11.000        1   ActiveSupport::Inflector#camelize
  0.04     13.000     1.000     0.000    12.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller_reference
  0.04    814.000     1.000     0.000   813.000        1   Sprockets::Rails::Helper#stylesheet_link_tag
  0.04      1.000     1.000     0.000     0.000        1   ActionDispatch::Http::Parameters#path_parameters=
  0.04      1.000     1.000     0.000     0.000        1   ActionDispatch::FileHandler#valid_path?
  0.04      1.000     1.000     0.000     0.000        1   Float#to_default_s
  0.04      1.000     1.000     0.000     0.000        4   ActionDispatch::Http::Parameters#path_parameters
  0.04      1.000     1.000     0.000     0.000        2   Float#round
  0.04      1.000     1.000     0.000     0.000        1   Array#zip
  0.04      1.000     1.000     0.000     0.000        1   Enumerator#each
  0.04     12.000     1.000     0.000    11.000       17   Array#map!
  0.04      1.000     1.000     0.000     0.000        1   Digest::Base#finish
  0.04   2406.000     1.000     0.000  2405.000        1   Rack::Lock#call
  0.04     50.000     1.000     0.000    49.000        1   ActionDispatch::Session::CookieStore#unpacked_cookie_data
  0.04      2.000     1.000     0.000     1.000        1   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize
  0.04      1.000     1.000     0.000     0.000        1   <Class::ActionDispatch::Cookies::CookieJar>#options_for_env
  0.04      3.000     1.000     0.000     2.000        1   ActionDispatch::Http::URL#host
  0.04      3.000     1.000     0.000     2.000        1   ActionDispatch::Journey::GTG::TransitionTable#move
  0.04      1.000     1.000     0.000     0.000        2   StringScanner#scan
  0.04     16.000     1.000     0.000    15.000        1   ActiveRecord::TestFixtures#teardown_fixtures
  0.04      5.000     1.000     0.000     4.000        1   ActionView::CompiledTemplates#_app_views_home_index_html_erb___156205810_32175156
  0.04      3.000     1.000     0.000     2.000        2   ActiveRecord::LogSubscriber#sql
  0.04     11.000     1.000     0.000    10.000        1   ActionDispatch::Journey::GTG::Simulator#memos
  0.04      1.000     1.000     0.000     0.000       18   Array#pop
  0.04    804.000     1.000     0.000   803.000        1   Sprockets::Rails::Helper#javascript_include_tag
  0.04      1.000     1.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize
  0.04    745.000     1.000     0.000   744.000        1   ActionView::Helpers::AssetUrlHelper#javascript_path
  0.04      2.000     1.000     0.000     1.000       10   Hash#each_key
  0.04     64.000     1.000     0.000    63.000        1   ActionView::AbstractRenderer#instrument
  0.04     14.000     1.000     0.000    13.000        1   ActionDispatch::Cookies::EncryptedCookieJar#initialize
  0.04     40.000     1.000     0.000    39.000        1   ActionDispatch::Journey::Router#find_routes
  0.04     25.000     1.000     0.000    24.000        1   ActionView::Helpers::TagHelper#content_tag_string
  0.04      2.000     1.000     0.000     1.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags
  0.04      1.000     1.000     0.000     0.000        1   #<Module:0x57282c0>#protect_against_forgery?
  0.04      1.000     1.000     0.000     0.000        1   ActionDispatch::Cookies::SerializedCookieJars#digest
  0.04   2289.000     1.000     0.000  2288.000        1   Rack::ConditionalGet#call
  0.04      3.000     1.000     0.000     2.000        1   Turbolinks::Cookies#set_request_method_cookie
  0.04      1.000     1.000     0.000     0.000        1   ActionController::Metal#response_body=
  0.04   2290.000     1.000     0.000  2289.000        1   Rack::Head#call
  0.04      1.000     1.000     0.000     0.000        1   ActionDispatch::Request::Session#initialize
  0.04      1.000     1.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::Transaction#initialize
  0.04   1763.000     1.000     0.000  1762.000        1   ActionView::TemplateRenderer#render_template
  0.04   2303.000     1.000     0.000  2302.000        1   ActionDispatch::Cookies#call
  0.04      5.000     1.000     0.000     4.000        1   ActionController::Rendering#_process_format
  0.04      4.000     1.000     0.000     3.000        1   ActionView::Rendering#_process_format
  0.04   1853.000     1.000     0.000  1852.000        1   ActionController::ImplicitRender#send_action
  0.04      1.000     1.000     0.000     0.000        1   <Module::OpenSSL::Random>#random_bytes
  0.04      1.000     1.000     0.000     0.000        1   Time#to_default_s
  0.04      1.000     1.000     0.000     0.000        1   Fixnum#*
  0.04      1.000     1.000     0.000     0.000        1   Float#-
  0.04      9.000     1.000     0.000     8.000        3   ActionView::PathSet#_find_all
  0.04      5.000     1.000     0.000     4.000        2   Rack::Request#split_ip_addresses
  0.04      1.000     1.000     0.000     0.000        1   Rack::ETag#skip_caching?
  0.04     11.000     1.000     0.000    10.000        1   AbstractController::Rendering#_normalize_render
  0.04      4.000     1.000     0.000     3.000        1   ActionView::Rendering#_normalize_options
  0.04      6.000     1.000     0.000     5.000        1   ActiveRecord::Railties::ControllerRuntime::ClassMethods#log_process_action
  0.04      4.000     1.000     0.000     3.000        1   ActionView::Layouts#_include_layout?
  0.04      1.000     1.000     0.000     0.000        1   Fixnum#to_f
  0.04      3.000     1.000     0.000     2.000        1   ActiveSupport::StringInquirer#method_missing
  0.04      5.000     1.000     0.000     4.000        1   AbstractController::Rendering#view_assigns
  0.04      1.000     1.000     0.000     0.000        1   Kernel#instance_variables
  0.04      1.000     1.000     0.000     0.000        2   Float#/
  0.04      4.000     1.000     0.000     3.000        1   Rails::Rack::Logger#development?
  0.04      4.000     1.000     0.000     3.000        1   ActionDispatch::Response#rack_response
  0.04      2.000     1.000     0.000     1.000        1   ActionDispatch::Response#assign_default_content_type_and_charset!
  0.04      1.000     1.000     0.000     0.000        1   Symbol#slice
  0.04     29.000     1.000     0.000    28.000        7   Kernel#tap
  0.04      2.000     1.000     0.000     1.000        1   ActionView::AbstractRenderer#extract_details

* indicates recursively called methods
